instrument,datetime,score,label
SZ002129,2021-03-15,-0.19014376,0.09038305
SZ002142,2021-03-15,-0.08013411,-0.050872445
SZ002146,2021-03-15,-0.24621737,-0.015058637
SZ002153,2021-03-15,-0.0035194159,0.06003666
SZ002157,2021-03-15,-0.25155413,0.0049614906
SZ002179,2021-03-15,0.2508406,0.07183397
SZ002202,2021-03-15,-0.03563714,0.037950993
SZ002230,2021-03-15,-0.22581923,0.04028797
SZ002236,2021-03-15,0.030784741,0.061368108
SZ002241,2021-03-15,0.536522,-0.049901783
SZ002252,2021-03-15,-0.21158999,-0.012939513
SZ002271,2021-03-15,0.2549691,0.017594934
SZ002304,2021-03-15,0.4061398,-0.014122009
SZ002311,2021-03-15,-0.044767857,0.028493404
SZ002352,2021-03-15,0.15056187,-0.0760811
SZ002371,2021-03-15,0.50066155,0.008679509
SZ002384,2021-03-15,0.4498182,-0.0111038685
SZ002410,2021-03-15,0.24475059,0.045874476
SZ002414,2021-03-15,0.21903753,0.04333353
SZ002415,2021-03-15,0.14589123,-0.0052517056
SZ002422,2021-03-15,0.09429145,0.12073815
SZ002456,2021-03-15,0.42149422,-0.1349814
SZ002460,2021-03-15,0.67399704,0.0031056404
SZ002463,2021-03-15,-0.033088997,0.006513238
SZ002475,2021-03-15,0.53607506,-0.081211805
SZ002493,2021-03-15,0.26855934,-0.036600888
SZ002508,2021-03-15,0.19744194,0.059957743
SZ002555,2021-03-15,-0.13318397,-0.08699542
SZ002558,2021-03-15,0.1504404,-0.023341298
SZ002594,2021-03-15,0.5303994,-0.015175104
SZ002600,2021-03-15,0.3353061,-0.07896036
SZ002601,2021-03-15,0.3343233,-0.08984721
SZ002602,2021-03-15,-0.7637926,0.0651958
SZ002607,2021-03-15,0.53391093,-0.024100363
SZ002624,2021-03-15,0.15323678,-0.0330711
SZ002673,2021-03-15,0.12013093,-0.0058192015
SZ002714,2021-03-15,0.0031361878,0.034196496
SZ002736,2021-03-15,0.0801388,-0.012898326
SZ002739,2021-03-15,-0.54281974,0.00500834
SZ002773,2021-03-15,0.0037394762,0.026579976
SZ002812,2021-03-15,0.052614003,-0.02954948
SZ002821,2021-03-15,0.52940273,0.05636251
SZ002841,2021-03-15,0.14253134,0.004793763
SZ002916,2021-03-15,0.21879825,-0.009459734
SZ002938,2021-03-15,0.08106911,-0.039969087
SZ002939,2021-03-15,0.15250862,0.011775374
SZ002945,2021-03-15,0.0273778,0.012396693
SZ002958,2021-03-15,0.06909397,-0.022633731
SZ003816,2021-03-15,-0.57595384,0.0065790415
SZ300003,2021-03-15,-0.08215913,0.057633758
SZ300014,2021-03-15,0.46174395,0.011614323
SZ300015,2021-03-15,0.3716693,-0.025904298
SZ300033,2021-03-15,0.10115194,0.011312842
SZ300059,2021-03-15,0.71443534,0.014699578
SZ300122,2021-03-15,0.062150985,0.063581705
SZ300124,2021-03-15,0.4052411,0.08487868
SZ300136,2021-03-15,0.36878657,-0.0050210953
SZ300142,2021-03-15,-0.05902955,0.09464395
SZ300144,2021-03-15,-0.6245765,0.0075238943
SZ300347,2021-03-15,0.4804445,0.0117070675
SZ300408,2021-03-15,-0.06963161,0.030102968
SZ300413,2021-03-15,0.8284035,-0.02060908
SZ300433,2021-03-15,0.32719687,-0.016793549
SZ300498,2021-03-15,0.05740887,-0.0066282153
SZ300529,2021-03-15,0.28878817,0.032096267
SZ300601,2021-03-15,0.52320963,0.066705346
SZ300628,2021-03-15,0.24096292,-0.037645817
SZ300676,2021-03-15,0.459754,0.01462245
SH600000,2021-03-16,-0.23258919,-0.012840629
SH600004,2021-03-16,-0.26605564,-0.043686688
SH600009,2021-03-16,0.065342635,-0.04854673
SH600010,2021-03-16,-0.86134636,-0.11133331
SH600011,2021-03-16,-0.5896841,0.0670526
SH600015,2021-03-16,-0.016102798,-0.01208055
SH600016,2021-03-16,-0.14039971,-0.0018814802
SH600018,2021-03-16,-0.46391988,-0.022471964
SH600019,2021-03-16,-1.0151052,-0.015978634
SH600025,2021-03-16,-0.7056566,0.005025029
SH600027,2021-03-16,-0.40053162,0.026490092
SH600028,2021-03-16,-0.49218887,-0.044776082
SH600029,2021-03-16,-0.26972824,0.004184127
SH600030,2021-03-16,0.28569204,0.017774343
SH600031,2021-03-16,0.37239644,-0.015137851
SH600036,2021-03-16,0.08522329,0.0015175343
SH600048,2021-03-16,-0.5165463,-0.052869916
SH600050,2021-03-16,-0.3661425,-0.0432961
SH600061,2021-03-16,0.12880614,-0.005719006
SH600066,2021-03-16,-0.022440493,-0.061449468
SH600068,2021-03-16,-0.3835445,0.045434117
SH600085,2021-03-16,-0.29190344,0.036804795
SH600104,2021-03-16,0.3732457,-0.008262396
SH600109,2021-03-16,0.13480055,0.061190724
SH600111,2021-03-16,-0.6949493,-0.12221062
SH600115,2021-03-16,-0.596547,0.021136045
SH600118,2021-03-16,0.30824402,-0.012231767
SH600150,2021-03-16,0.35709348,-0.013400018
SH600161,2021-03-16,0.17077124,0.0027331114
SH600176,2021-03-16,0.121834725,-0.07833302
SH600177,2021-03-16,-0.18845576,0.008452058
SH600183,2021-03-16,-0.009865224,-0.02385515
SH600196,2021-03-16,0.21694398,0.0020045042
SH600208,2021-03-16,-0.05322796,-0.01915884
SH600233,2021-03-16,0.037279367,-0.01237154
SH600271,2021-03-16,0.32544476,0.02108252
SH600276,2021-03-16,0.33917564,-0.010946631
SH600297,2021-03-16,-0.2267448,-0.0145820975
SH600299,2021-03-16,-0.4269393,0.016891003
SH600309,2021-03-16,-0.061320364,-0.08474529
SH600332,2021-03-16,-0.016303122,-0.04859847
SH600340,2021-03-16,0.38082767,-0.06566465
SH600346,2021-03-16,0.21356097,-0.16561246
SH600352,2021-03-16,-0.13536084,-0.04180348
SH600362,2021-03-16,-0.2597133,-0.068142235
SH600369,2021-03-16,0.2776732,0.014811397
SH600383,2021-03-16,-0.34084052,-0.01711309
SH600390,2021-03-16,0.13357106,0.0
SH600406,2021-03-16,-0.2546908,0.04643452
SH600436,2021-03-16,0.266209,-0.021798491
SH600438,2021-03-16,0.3598836,-0.02331549
SH600482,2021-03-16,0.1677731,-0.0066047907
SH600487,2021-03-16,0.05380732,-0.019986391
SH600489,2021-03-16,-0.4702137,-0.017324507
SH600498,2021-03-16,0.51546377,-0.022206187
SH600519,2021-03-16,0.4487779,-0.016923547
SH600522,2021-03-16,-0.56056577,0.041480422
SH600547,2021-03-16,-0.049483538,-0.009061992
SH600570,2021-03-16,0.13015771,-0.057092607
SH600584,2021-03-16,0.5011939,0.0012302399
SH600585,2021-03-16,-0.12561244,-0.026213527
SH600588,2021-03-16,0.6921358,0.028801918
SH600600,2021-03-16,0.40194848,0.020457745
SH600606,2021-03-16,-0.27231088,-0.010567844
SH600637,2021-03-16,-0.35828677,0.010601521
SH600655,2021-03-16,-0.4481784,-0.011453092
SH600660,2021-03-16,0.50376844,-0.05670786
SH600690,2021-03-16,0.14530146,-0.026315868
SH600703,2021-03-16,0.21320331,-0.0028794408
SH600705,2021-03-16,0.076153696,0.0
SH600741,2021-03-16,-0.30430382,-0.014434338
SH600745,2021-03-16,0.23153687,-0.03447175
SH600760,2021-03-16,0.376342,0.050584912
SH600763,2021-03-16,0.442331,0.010912061
SH600795,2021-03-16,-0.3532248,0.041289926
SH600809,2021-03-16,0.34153616,0.026268482
SH600837,2021-03-16,0.03574127,0.0076259375
SH600845,2021-03-16,0.4136011,0.0045775175
SH600848,2021-03-16,0.1515063,-0.01379472
SH600872,2021-03-16,0.46054387,-0.01768732
SH600886,2021-03-16,-0.38985726,0.0010191202
SH600887,2021-03-16,0.33274883,-0.015911877
SH600893,2021-03-16,0.54503536,0.0014739037
SH600900,2021-03-16,-0.6376125,0.02701044
SH600918,2021-03-16,0.27545184,0.04285717
SH600919,2021-03-16,-0.57114613,-0.021303236
SH600926,2021-03-16,-0.45129526,-0.018220246
SH600958,2021-03-16,0.46217936,0.032945752
SH600989,2021-03-16,-0.050144583,-0.036475956
SH600998,2021-03-16,-0.12547895,-0.008524179
SH600999,2021-03-16,0.52812064,-0.00052815676
SH601006,2021-03-16,-0.41204852,0.0061022043
SH601009,2021-03-16,-0.58774495,-0.0049162507
SH601012,2021-03-16,0.58620924,-0.049482226
SH601021,2021-03-16,-0.39260525,0.0681746
SH601066,2021-03-16,0.31192756,0.026195526
SH601077,2021-03-16,-0.1957705,-0.0043764114
SH601088,2021-03-16,-0.45386785,-0.044360697
SH601100,2021-03-16,0.9178526,-0.02933979
SH601108,2021-03-16,-0.13586867,0.021079183
SH601111,2021-03-16,-0.7981019,0.014851451
SH601117,2021-03-16,-1.0128866,-0.02017659
SH601138,2021-03-16,0.052179098,0.0071994066
SH601155,2021-03-16,-0.5741084,0.019142747
SH601162,2021-03-16,0.31797284,0.012068868
SH601166,2021-03-16,-0.25393206,-0.02581209
SH601169,2021-03-16,-0.047717974,-0.0102446675
SH601186,2021-03-16,-0.34534046,-0.006085217
SH601198,2021-03-16,-0.007864982,0.005927205
SH601211,2021-03-16,0.23647773,0.0109529495
SH601216,2021-03-16,-0.59669954,-0.012730777
SH601225,2021-03-16,-0.7861273,-0.08601397
SH601229,2021-03-16,-0.1799078,0.00770545
SH601231,2021-03-16,-0.12923266,-0.069200754
SH601236,2021-03-16,0.38821548,0.0014482737
SH601238,2021-03-16,-0.006497383,-0.015677452
SH601288,2021-03-16,-0.31586093,-0.0035714507
SH601318,2021-03-16,-0.1271849,-0.030162036
SH601319,2021-03-16,0.16782403,-0.011236012
SH601328,2021-03-16,-0.30138868,-0.0021809936
SH601336,2021-03-16,0.0477283,-0.015157044
SH601360,2021-03-16,0.21185464,0.00070500374
SH601377,2021-03-16,-0.47755575,0.028670311
SH601390,2021-03-16,-0.6771621,-0.01267606
SH601398,2021-03-16,-0.4642836,-0.024177969
SH601555,2021-03-16,-0.55396855,0.08799267
SH601577,2021-03-16,0.020618469,-0.01263696
SH601600,2021-03-16,-0.9283522,-0.08656037
SH601601,2021-03-16,-0.46174097,-0.08127153
SH601607,2021-03-16,-0.2981693,0.002051711
SH601618,2021-03-16,-0.8035618,-0.016172528
SH601628,2021-03-16,0.42574033,-0.0012751818
SH601633,2021-03-16,0.55826926,-0.051488817
SH601658,2021-03-16,-0.5215099,-0.020766735
SH601668,2021-03-16,-0.35894394,-0.0020534396
SH601669,2021-03-16,-0.554665,0.022821665
SH601688,2021-03-16,0.20757744,0.023488283
SH601696,2021-03-16,0.60242987,0.036475897
SH601698,2021-03-16,0.35343036,-0.005211711
SH601727,2021-03-16,-0.15662533,0.01607716
SH601766,2021-03-16,-0.612068,-0.036809802
SH601788,2021-03-16,-0.37392342,0.042974472
SH601800,2021-03-16,-0.24591455,-0.01403892
SH601808,2021-03-16,-0.13701542,-0.058437943
SH601816,2021-03-16,-0.1730809,-0.030981064
SH601818,2021-03-16,-0.008233428,-0.02664578
SH601838,2021-03-16,-0.62469196,-0.03973508
SH601857,2021-03-16,-0.4424998,-0.025890052
SH601872,2021-03-16,-0.16721256,-0.03586799
SH601877,2021-03-16,-0.0008274317,0.002444625
SH601878,2021-03-16,-0.2681623,0.0
SH601881,2021-03-16,0.35033405,0.010110259
SH601888,2021-03-16,0.1820882,-0.026138902
SH601899,2021-03-16,-0.22053522,-0.08640295
SH601901,2021-03-16,0.024642736,0.0489192
SH601916,2021-03-16,-0.43957505,-0.0045661926
SH601919,2021-03-16,0.50759727,-0.02979368
SH601933,2021-03-16,0.09127182,-0.011514187
SH601939,2021-03-16,-0.45244044,-0.0246377
SH601985,2021-03-16,-0.7333971,0.00998342
SH601988,2021-03-16,-0.38598832,0.0
SH601989,2021-03-16,-0.10778549,-0.008657992
SH601990,2021-03-16,0.26948756,0.012135863
SH601998,2021-03-16,-0.2904785,-0.014457822
SH603019,2021-03-16,0.23820779,-0.02261132
SH603087,2021-03-16,0.5589596,0.03578067
SH603156,2021-03-16,0.09959403,0.021713018
SH603160,2021-03-16,0.3927299,-0.022322178
SH603195,2021-03-16,0.6182872,0.0077074766
SH603259,2021-03-16,0.55075717,-0.053621948
SH603288,2021-03-16,0.49077177,-0.028590739
SH603369,2021-03-16,0.44752496,0.04994452
SH603392,2021-03-16,0.31876883,0.013474703
SH603501,2021-03-16,0.36193776,-0.017958283
SH603658,2021-03-16,0.7304183,0.010337114
SH603799,2021-03-16,0.3923385,-0.026622832
SH603833,2021-03-16,0.2107656,0.064810395
SH603899,2021-03-16,0.45985624,0.025427938
SH603986,2021-03-16,0.33587265,-0.004038334
SH603993,2021-03-16,-0.13477463,-0.0660522
SH688008,2021-03-16,0.5571704,0.006902814
SH688009,2021-03-16,0.056875497,-0.01502502
SH688012,2021-03-16,0.5441598,0.013676286
SH688036,2021-03-16,0.23634426,0.072208285
SZ000001,2021-03-16,-0.07225862,0.0014145374
SZ000002,2021-03-16,-0.67103267,-0.039437115
SZ000063,2021-03-16,0.37818244,-0.026869714
SZ000066,2021-03-16,0.07016063,0.011909127
SZ000069,2021-03-16,-0.76584625,0.026042104
SZ000100,2021-03-16,-0.8175175,-0.008821666
SZ000157,2021-03-16,-0.066432685,0.002381444
SZ000166,2021-03-16,0.09991309,-0.0014662743
SZ000333,2021-03-16,0.29885828,-0.03092599
SZ000338,2021-03-16,0.04876089,-0.03547144
SZ000425,2021-03-16,-0.7479763,0.11273277
SZ000538,2021-03-16,0.2215457,-0.019042432
SZ000568,2021-03-16,0.40714225,0.04689312
SZ000596,2021-03-16,0.29574287,0.0070461035
SZ000625,2021-03-16,0.4665715,-0.03602922
SZ000627,2021-03-16,-0.0548418,-0.007104337
SZ000651,2021-03-16,0.2840869,-0.012700856
SZ000656,2021-03-16,-0.33672965,-0.043082476
SZ000661,2021-03-16,0.15464315,-0.020448983
SZ000671,2021-03-16,-0.11847782,-0.015653849
SZ000703,2021-03-16,-0.1841529,-0.045272827
SZ000708,2021-03-16,-0.066179305,-0.03019172
SZ000723,2021-03-16,-0.5560658,-0.024799824
SZ000725,2021-03-16,-0.17471866,0.012786984
SZ000728,2021-03-16,0.22414082,0.010294199
SZ000768,2021-03-16,0.3236256,-0.028567493
SZ000776,2021-03-16,0.06954682,0.007098675
SZ000783,2021-03-16,0.35057557,0.014084458
SZ000786,2021-03-16,0.29529032,-0.053278863
SZ000858,2021-03-16,0.1907844,-0.007794738
SZ000860,2021-03-16,0.52558696,0.026134253
SZ000876,2021-03-16,-0.063353956,-0.035022795
SZ000895,2021-03-16,0.20777965,-0.013941884
SZ000938,2021-03-16,0.13892025,-0.02433145
SZ000961,2021-03-16,-0.014954567,-0.034727156
SZ000963,2021-03-16,-0.98975706,-0.017125845
SZ000977,2021-03-16,-0.18574846,0.023825169
SZ001979,2021-03-16,-0.19792986,-0.00067800283
SZ002001,2021-03-16,-0.50679195,-0.04998833
SZ002007,2021-03-16,0.4289286,-0.009096205
SZ002008,2021-03-16,0.33202845,0.012603521
SZ002024,2021-03-16,-0.29044852,-0.012355506
SZ002027,2021-03-16,0.25307935,-0.021222651
SZ002032,2021-03-16,0.21607262,-0.015233159
SZ002044,2021-03-16,-0.18566391,0.0034258366
SZ002049,2021-03-16,0.25612688,0.0053607225
SZ002050,2021-03-16,0.17359307,0.008290052
SZ002120,2021-03-16,0.13224357,-0.03560424
SZ002129,2021-03-16,-0.09846774,0.05897653
SZ002142,2021-03-16,-0.2403096,-0.030684173
SZ002146,2021-03-16,-0.2002838,-0.012085378
SZ002153,2021-03-16,0.080756485,0.030823708
SZ002157,2021-03-16,-0.20012641,-0.015367448
SZ002179,2021-03-16,0.14659059,0.027585387
SZ002202,2021-03-16,-0.009684205,0.009661913
SZ002230,2021-03-16,-0.20103583,0.0065823793
SZ002236,2021-03-16,-0.020032123,0.044795632
SZ002241,2021-03-16,0.6758841,-0.058279335
SZ002252,2021-03-16,-0.3158351,-0.023332119
SZ002271,2021-03-16,0.24006611,-0.048517108
SZ002304,2021-03-16,0.42015594,-0.0061845183
SZ002311,2021-03-16,0.03295341,0.025363088
SZ002352,2021-03-16,0.09300971,-0.10039818
SZ002371,2021-03-16,0.63452303,-0.033488452
SZ002384,2021-03-16,0.48079407,-0.018280864
SZ002410,2021-03-16,0.33394724,0.017866135
SZ002414,2021-03-16,0.35288745,0.022036195
SZ002415,2021-03-16,0.17002206,-0.022429466
SZ002422,2021-03-16,-0.1728743,0.030427933
SZ002456,2021-03-16,0.517851,-0.070052385
SZ002460,2021-03-16,0.68182087,-0.08341932
SZ002463,2021-03-16,0.025235772,-0.018924773
SZ002475,2021-03-16,0.5755451,-0.10987252
SZ002493,2021-03-16,0.276983,-0.08631414
SZ002508,2021-03-16,0.26052648,-0.00572747
SZ002555,2021-03-16,-0.19919008,-0.068594396
SZ002558,2021-03-16,0.13362718,-0.026214182
SZ002594,2021-03-16,0.6363337,-0.0447008
SZ002600,2021-03-16,0.49505728,-0.09674162
SZ002601,2021-03-16,0.18706542,-0.17159498
SZ002602,2021-03-16,-0.8252827,-0.053432167
SZ002607,2021-03-16,0.60344756,-0.06494939
SZ002624,2021-03-16,0.19827211,-0.03452134
SZ002673,2021-03-16,0.15852994,-0.006693363
SZ002714,2021-03-16,-0.047128648,-0.066295564
SZ002736,2021-03-16,0.05317408,0.006139636
SZ002739,2021-03-16,-0.4845019,-0.01250428
SZ002773,2021-03-16,8.323789e-05,-0.015279889
SZ002812,2021-03-16,0.03162539,-0.075639606
SZ002821,2021-03-16,0.5047563,0.010994315
SZ002841,2021-03-16,0.024759084,-0.061273694
SZ002916,2021-03-16,0.3429411,-0.0050575733
SZ002938,2021-03-16,0.13516235,-0.078825414
SZ002939,2021-03-16,0.36965087,0.014453411
SZ002945,2021-03-16,0.3623861,0.01896131
SZ002958,2021-03-16,-0.13494056,-0.014583349
SZ003816,2021-03-16,-0.5228994,0.0033557415
SZ300003,2021-03-16,-0.10444307,0.053771377
SZ300014,2021-03-16,0.46917078,-0.17889702
SZ300015,2021-03-16,0.45953453,0.00017273426
SZ300033,2021-03-16,0.06946868,0.014090657
SZ300059,2021-03-16,0.76316,-0.008033931
SZ300122,2021-03-16,-0.14671731,0.10657787
SZ300124,2021-03-16,0.49494985,0.036651254
SZ300136,2021-03-16,0.36542973,-0.008266985
SZ300142,2021-03-16,-0.106858015,0.11624479
SZ300144,2021-03-16,-0.8432194,0.026466489
SZ300347,2021-03-16,0.5508946,-0.017803073
SZ300408,2021-03-16,0.030633211,-0.014448822
SZ300413,2021-03-16,0.632869,-0.048586965
SZ300433,2021-03-16,0.47511858,-0.039882362
SZ300498,2021-03-16,0.05381322,-0.023222506
SZ300529,2021-03-16,0.32309365,-0.0127571225
SZ300601,2021-03-16,0.450369,0.111940384
SZ300628,2021-03-16,0.2734046,-0.05965948
SZ300676,2021-03-16,0.49297884,-0.008023918
SH600000,2021-03-17,-0.088264436,-0.031714916
SH600004,2021-03-17,-0.15122506,-0.065948784
SH600009,2021-03-17,0.010006487,-0.04805231
SH600010,2021-03-17,-0.7658026,-0.12542605
SH600011,2021-03-17,-0.38473362,0.034416795
SH600015,2021-03-17,-0.0019402578,-0.028552413
SH600016,2021-03-17,-0.04277461,-0.0076500177
SH600018,2021-03-17,-0.31963307,-0.041193187
SH600019,2021-03-17,-0.78575546,-0.09974092
SH600025,2021-03-17,-0.50069195,-0.0049505234
SH600027,2021-03-17,-0.105965674,0.029654026
SH600028,2021-03-17,-0.28631714,-0.049079776
SH600029,2021-03-17,-0.12603861,-0.058333337
SH600030,2021-03-17,0.16541839,0.02081585
SH600031,2021-03-17,0.31649834,-0.08134997
SH600036,2021-03-17,-0.0644584,-0.037605166
SH600048,2021-03-17,-0.46958303,-0.060970068
SH600050,2021-03-17,-0.2522081,-0.058741212
SH600061,2021-03-17,0.036761627,0.014876008
SH600066,2021-03-17,0.012431979,-0.06829995
SH600068,2021-03-17,-0.26020977,0.047832847
SH600085,2021-03-17,-0.14985299,0.036399126
SH600104,2021-03-17,0.18453747,-0.011774778
SH600109,2021-03-17,0.19911095,0.08761501
SH600111,2021-03-17,-0.32180166,-0.12881887
SH600115,2021-03-17,-0.49132836,-0.04960835
SH600118,2021-03-17,0.22891319,0.011549711
SH600150,2021-03-17,0.4137889,-0.014478207
SH600161,2021-03-17,0.05822891,-0.010125399
SH600176,2021-03-17,0.12476891,-0.20036411
SH600177,2021-03-17,-0.0925982,-0.023854673
SH600183,2021-03-17,0.11824727,-0.027685165
SH600196,2021-03-17,0.10517788,-0.06271982
SH600208,2021-03-17,0.083985,-0.022503495
SH600233,2021-03-17,0.057253182,-0.007181585
SH600271,2021-03-17,0.18372312,0.00619328
SH600276,2021-03-17,0.31716776,-0.03015405
SH600297,2021-03-17,-0.40603948,-0.01878208
SH600299,2021-03-17,-0.33403245,-0.020563006
SH600309,2021-03-17,-0.07397671,-0.14232409
SH600332,2021-03-17,0.07699409,-0.05043906
SH600340,2021-03-17,0.061149895,-0.121221066
SH600346,2021-03-17,0.23860633,-0.25496572
SH600352,2021-03-17,-0.13432103,-0.08508992
SH600362,2021-03-17,-0.21285266,-0.12329805
SH600369,2021-03-17,0.21351641,0.023486972
SH600383,2021-03-17,-0.26708528,-0.05879575
SH600390,2021-03-17,0.08640075,0.0029046535
SH600406,2021-03-17,-0.108105585,0.0071918964
SH600436,2021-03-17,0.14145902,-0.036129415
SH600438,2021-03-17,0.28583178,-0.07608938
SH600482,2021-03-17,0.15928942,-0.00765568
SH600487,2021-03-17,0.031954706,-0.031399667
SH600489,2021-03-17,-0.36875057,-0.041943848
SH600498,2021-03-17,0.4019066,-0.018149912
SH600519,2021-03-17,0.18586838,-0.038990915
SH600522,2021-03-17,-0.42988473,-0.037613392
SH600547,2021-03-17,0.02408874,-0.021086633
SH600570,2021-03-17,0.13346052,-0.069886446
SH600584,2021-03-17,0.28740913,-0.019529045
SH600585,2021-03-17,-0.03409162,-0.04193324
SH600588,2021-03-17,0.47663936,0.012574196
SH600600,2021-03-17,-0.05469811,-0.022306979
SH600606,2021-03-17,-0.18469009,-0.021197379
SH600637,2021-03-17,-0.2051821,0.009283304
SH600655,2021-03-17,-0.4971286,0.027804255
SH600660,2021-03-17,0.20564693,-0.1290732
SH600690,2021-03-17,-0.003519535,-0.04481244
SH600703,2021-03-17,0.11359158,-0.020420134
SH600705,2021-03-17,0.20955765,0.009948134
SH600741,2021-03-17,-0.25473636,-0.030055344
SH600745,2021-03-17,0.07114774,-0.01787889
SH600760,2021-03-17,0.16778028,-0.021055758
SH600763,2021-03-17,0.2576812,-0.034631908
SH600795,2021-03-17,-0.21425831,0.045660257
SH600809,2021-03-17,0.12770367,-0.012761056
SH600837,2021-03-17,0.079411566,0.007613063
SH600845,2021-03-17,-0.15447193,0.0038397312
SH600848,2021-03-17,0.056748867,-0.0070142746
SH600872,2021-03-17,0.48236704,-0.08400607
SH600886,2021-03-17,-0.22929323,-0.004093528
SH600887,2021-03-17,0.16885269,-0.026152074
SH600893,2021-03-17,0.24078596,-0.07380563
SH600900,2021-03-17,-0.40269387,0.017180562
SH600918,2021-03-17,0.20750037,0.07326281
SH600919,2021-03-17,-0.32133466,-0.03638649
SH600926,2021-03-17,-0.34039715,-0.05863875
SH600958,2021-03-17,0.32703435,0.04775834
SH600989,2021-03-17,0.12635788,-0.17320776
SH600998,2021-03-17,-0.047341183,-0.027296603
SH600999,2021-03-17,0.40587705,0.0116125345
SH601006,2021-03-17,-0.10904984,-0.0061068535
SH601009,2021-03-17,-0.4276559,-0.009803951
SH601012,2021-03-17,0.43828455,-0.07313788
SH601021,2021-03-17,-0.37885886,-0.08094114
SH601066,2021-03-17,0.17234343,0.016882777
SH601077,2021-03-17,-0.1098924,-0.0043764114
SH601088,2021-03-17,-0.3380502,-0.060465097
SH601100,2021-03-17,0.34528664,-0.09258717
SH601108,2021-03-17,-0.18587467,0.034042597
SH601111,2021-03-17,-0.63223326,-0.074215055
SH601117,2021-03-17,-0.5600791,-0.032994926
SH601138,2021-03-17,0.14161718,0.025252461
SH601155,2021-03-17,-0.38717252,-0.033828676
SH601162,2021-03-17,0.23815387,0.018965364
SH601166,2021-03-17,-0.16133124,-0.054503083
SH601169,2021-03-17,-0.10762012,-0.020454526
SH601186,2021-03-17,-0.27323025,-0.014170051
SH601198,2021-03-17,0.03334105,0.013651967
SH601211,2021-03-17,0.2411108,0.011500478
SH601216,2021-03-17,-0.50636953,-0.117696285
SH601225,2021-03-17,-0.69232935,-0.092218995
SH601229,2021-03-17,-0.08824888,0.0012875795
SH601231,2021-03-17,-0.028174669,-0.067379415
SH601236,2021-03-17,0.2411114,0.023391724
SH601238,2021-03-17,0.14824682,-0.021873236
SH601288,2021-03-17,-0.15878348,0.0035842657
SH601318,2021-03-17,0.028917074,-0.02958399
SH601319,2021-03-17,0.1914644,-0.011290371
SH601328,2021-03-17,-0.023207814,-0.0032786727
SH601336,2021-03-17,0.049158752,-0.03349805
SH601360,2021-03-17,0.09426999,-0.007407427
SH601377,2021-03-17,-0.19174647,0.04336989
SH601390,2021-03-17,-0.4871794,-0.025280893
SH601398,2021-03-17,-0.35691845,-0.012695253
SH601555,2021-03-17,-0.4208062,0.07543695
SH601577,2021-03-17,-0.1922385,-0.044725776
SH601600,2021-03-17,-0.7476672,-0.13333333
SH601601,2021-03-17,-0.4006888,-0.08098072
SH601607,2021-03-17,-0.18711115,-0.015466332
SH601618,2021-03-17,-0.6240257,-0.029891253
SH601628,2021-03-17,0.35282087,-0.011922836
SH601633,2021-03-17,0.5817837,-0.080157995
SH601658,2021-03-17,-0.5205156,-0.02907914
SH601668,2021-03-17,-0.16857448,-0.0020534396
SH601669,2021-03-17,-0.3533091,0.027083278
SH601688,2021-03-17,0.303946,0.017928243
SH601696,2021-03-17,0.46998888,0.10033822
SH601698,2021-03-17,0.23558703,0.006536007
SH601727,2021-03-17,-0.18917635,0.01449275
SH601766,2021-03-17,-0.44761175,-0.054658294
SH601788,2021-03-17,-0.27096692,0.048745155
SH601800,2021-03-17,-0.10893552,-0.021786451
SH601808,2021-03-17,-0.09591037,-0.12987709
SH601816,2021-03-17,0.11344515,-0.03839439
SH601818,2021-03-17,-0.0126517415,-0.026813865
SH601838,2021-03-17,-0.54128027,-0.059171617
SH601857,2021-03-17,-0.22086903,-0.030944645
SH601872,2021-03-17,-0.09413192,-0.071839154
SH601877,2021-03-17,-0.24894023,-0.017685592
SH601878,2021-03-17,-0.09820899,0.027185798
SH601881,2021-03-17,0.30390614,0.029657006
SH601888,2021-03-17,0.17883664,-0.0564667
SH601899,2021-03-17,-0.16874796,-0.16283268
SH601901,2021-03-17,0.16021839,0.08077359
SH601916,2021-03-17,-0.2037963,-0.015981734
SH601919,2021-03-17,-0.1288052,-0.15458584
SH601933,2021-03-17,0.050322294,-0.015885651
SH601939,2021-03-17,-0.30578113,-0.036390126
SH601985,2021-03-17,-0.52998155,0.03150904
SH601988,2021-03-17,-0.3199609,0.0064001083
SH601989,2021-03-17,-0.06567502,-0.0043668747
SH601990,2021-03-17,0.2687657,0.023538947
SH601998,2021-03-17,-0.17365964,-0.018094063
SH603019,2021-03-17,0.22148082,-0.013591409
SH603087,2021-03-17,0.35524195,-0.011588931
SH603156,2021-03-17,0.14407879,0.0089838505
SH603160,2021-03-17,0.27598283,-0.042335927
SH603195,2021-03-17,0.44299224,-0.03953266
SH603259,2021-03-17,0.44858736,-0.07954419
SH603288,2021-03-17,0.30549234,-0.06841546
SH603369,2021-03-17,0.19122744,0.065377474
SH603392,2021-03-17,0.14055192,0.04834628
SH603501,2021-03-17,0.16543949,-0.04990381
SH603658,2021-03-17,0.4410038,-0.0096386075
SH603799,2021-03-17,0.39325303,-0.11213279
SH603833,2021-03-17,0.037177563,-0.023997843
SH603899,2021-03-17,0.26128533,0.009387374
SH603986,2021-03-17,0.0041602254,0.00095403194
SH603993,2021-03-17,-0.18621922,-0.09264028
